DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2016,0,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2017,0,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2018,0,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EL,2019,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2006,8,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2007,9,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2013,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2014,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2015,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2016,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,ES,2020,0,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,1995,35,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,1996,37,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,1997,41,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,1998,38,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,1999,37,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2000,37,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2001,37,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2002,38,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2003,36,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2004,38,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2005,41,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2006,41,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2007,37,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2008,36,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2009,35,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2010,30,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2011,27,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2012,20,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2013,15,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2014,14,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2015,18,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2016,11,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2017,3,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2018,2,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2019,3,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU27_2020,2020,2,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,1995,34,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,1996,34,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,1997,36,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,1998,33,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,1999,33,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2000,33,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2001,33,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2002,33,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2003,32,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2004,33,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2005,36,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2006,36,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2007,33,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2008,32,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2009,31,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2010,26,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2011,23,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2012,18,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2013,13,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2014,12,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2015,16,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2016,11,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2017,4,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,EU28,2018,4,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2002,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2003,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2004,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2005,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2006,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2007,14,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2008,25,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2009,21,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2010,21,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2013,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2014,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2015,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2016,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2019,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FI,2020,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,1995,47,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,1996,44,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,1997,41,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,1998,33,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,1999,25,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2000,24,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2001,19,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2002,14,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2003,11,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2004,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2005,8,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2006,8,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2007,8,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2008,7,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2009,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2010,7,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2011,7,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2012,6,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2013,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2014,5,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2015,4,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2016,3,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2017,2,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2018,1,ep
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2019,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,FR,2020,1,ep
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2013,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2014,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2015,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2016,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2019,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HR,2020,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2013,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2014,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2015,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2016,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2019,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,HU,2020,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2001,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2002,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2003,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2004,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2005,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2014,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2016,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2017,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2018,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2019,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IE,2020,0,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,1995,49,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,1996,48,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,1997,48,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,1998,40,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,1999,40,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2000,39,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2001,18,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2002,10,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2003,7,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2004,7,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2005,7,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2006,7,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2007,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2009,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2010,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2011,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2012,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2013,3,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2014,21,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2015,19,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2016,23,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2017,24,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IS,2018,30,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,1995,3,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,1996,0,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,1997,9,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,1999,7,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2000,3,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2001,2,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2002,3,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2003,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2004,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2005,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2006,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2008,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2010,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2011,1,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,DSP_I,KG_HAB,IT,2012,0,
